ID_Poda,Lote,Fecha_Poda,Tipo_Poda,Costo,Horas_Hombre
1412,LOTE-039,2026-03-21,Formacion,1000.04,86
1413,LOTE-012,2026-09-21,Sanidad,481.11,22
1414,LOTE-032,2026-10-12,Rejuvenecimiento,369.1,23
1415,LOTE-030,2026-03-15,Formacion,794.09,66
1416,LOTE-007,2026-07-27,Sanidad,1952.64,59
1417,LOTE-041,2026-12-24,Formacion,193.58,43
1418,LOTE-043,2026-10-01,Formacion,151.59,51
1419,LOTE-035,2026-04-19,Produccion,-71.56,48
1420,LOTE-004,2026-02-17,Produccion,1911.5,31
1421,LOTE-021,2026-05-23,Formacion,321.35,13
1422,LOTE-016,2026-08-09,Rejuvenecimiento,1217.53,41
1423,LOTE-029,2026-04-28,Rejuvenecimiento,498.98,102
1424,LOTE-024,2026-11-18,Rejuvenecimiento,828.49,101
1425,LOTE-001,2026-12-27,Rejuvenecimiento,3994.92,-5
1426,LOTE-012,2026-11-21,Produccion,1256.83,13
1427,LOTE-045,2026-07-04,Rejuvenecimiento,1473.27,119
1428,LOTE-022,2026-03-26,Rejuvenecimiento,722.71,37
1429,LOTE-034,2026-06-17,Produccion,1286.92,4
1430,LOTE-011,2026-03-04,Formacion,201.33,51
1431,LOTE-003,2026-05-07,Produccion,65.73,105
1432,LOTE-030,2026-01-09,Sanidad,1553.23,58
1433,LOTE-006,2026-11-07,Produccion,847.84,5
1434,LOTE-046,2026-04-17,Formacion,1398.67,29
1435,LOTE-050,2026-08-01,Formacion,74.19,29
1436,LOTE-023,2026-02-28,Produccion,601.41,30
1437,LOTE-003,2026-07-26,Sanidad,1558.19,59
1438,LOTE-004,2026-04-09,Rejuvenecimiento,737.11,115
1439,LOTE-034,2026-07-25,Sanidad,444.24,94
1440,LOTE-046,2026-11-27,Sanidad,745.08,19
1441,LOTE-035,2026-01-14,Formacion,568.06,101
1442,LOTE-007,2026-03-30,Sanidad,1586.81,33
1443,LOTE-027,2026-01-09,Formacion,1029.56,10
1444,LOTE-012,2026-06-16,Produccion,532.72,12
1445,LOTE-014,2026-05-13,Formacion,668.45,50
1446,LOTE-040,2026-04-11,Produccion,1133.79,95
1447,LOTE-043,2026-05-29,Produccion,814.84,41
1448,LOTE-014,2026-04-13,Produccion,642.03,69
1449,LOTE-023,2026-10-03,Sanidad,1117.84,68
1450,LOTE-033,2026-01-07,Produccion,1602.88,19
1451,LOTE-036,2026-12-24,Sanidad,1098.72,49
1452,LOTE-005,2026-07-24,Formacion,305.69,32
1453,LOTE-044,2026-03-18,Sanidad,1791.05,45
1454,LOTE-032,2026-06-12,Sanidad,N/A,
1455,LOTE-010,2026-11-25,Sanidad,1093.94,37
1456,LOTE-050,2026-06-03,Rejuvenecimiento,266.89,44
1457,LOTE-009,2026-08-01,Formacion,139.94,6
1458,LOTE-045,2026-10-31,Formacion,235.9,85
1459,LOTE-002,2026-08-30,Formacion,1559.44,109
1460,LOTE-048,2026-01-10,Formacion,1549.72,22
1461,LOTE-014,2026-08-08,Produccion,592.9,71
1462,LOTE-008,2026-04-08,Formacion,1871.25,82
1463,LOTE-008,2026-12-02,Rejuvenecimiento,286.02,3
1464,LOTE-015,2026-05-25,Formacion,1697.68,12
1465,LOTE-036,2026-06-30,Sanidad,1785.92,117
1466,LOTE-011,2026-05-26,Produccion,1078.0,118
1467,LOTE-014,2026-04-06,Produccion,999.23,3
1468,LOTE-040,2026-06-09,Formacion,518.01,91
1469,LOTE-050,2026-01-06,Rejuvenecimiento,1129.29,107
1470,LOTE-031,2026-01-15,Formacion,1439.65,64
1471,LOTE-034,2026-07-06,Rejuvenecimiento,627.32,108
1472,LOTE-043,2026-12-14,Produccion,1915.74,84
1473,LOTE-035,2026-02-13,Produccion,1182.07,90
1474,LOTE-031,2026-04-27,Rejuvenecimiento,1294.03,7
1475,LOTE-031,2026-02-17,Sanidad,1839.16,89
1476,LOTE-040,2026-06-23,Formacion,799.84,78
1477,LOTE-038,2026-11-08,Rejuvenecimiento,1877.32,58
1478,LOTE-025,2026-11-17,Rejuvenecimiento,-262.8,44
1479,LOTE-044,2026-09-10,Sanidad,1999.87,78
1480,LOTE-036,2026-08-23,Formacion,1058.42,70
1481,LOTE-045,2026-07-16,Rejuvenecimiento,1911.87,105
1482,LOTE-034,2026-09-14,Sanidad,1534.73,19
1483,LOTE-029,2026-04-09,Rejuvenecimiento,216.89,34
1484,LOTE-023,2026-10-20,Sanidad,919.31,25
1485,LOTE-031,2026-12-10,Sanidad,1441.76,43
1486,LOTE-005,2026-06-20,Produccion,614.84,2
1487,LOTE-003,2026-10-23,Sanidad,977.11,84
1488,LOTE-032,2026-10-08,Rejuvenecimiento,277.44,82
1489,LOTE-044,2026-07-25,Produccion,1089.9,35
1490,LOTE-023,2026-05-14,Produccion,1550.87,41
1491,LOTE-034,2026-10-20,Sanidad,729.28,50
1492,LOTE-019,2026-10-28,Sanidad,1767.37,21
1493,LOTE-003,2026-01-10,Produccion,1805.74,3
1494,LOTE-018,2026-07-19,Formacion,278.2,71
1495,LOTE-028,2026-03-18,Sanidad,130.88,50
1496,LOTE-014,2026-07-18,Produccion,858.43,77
1497,LOTE-029,2026-06-16,Formacion,1698.7,55
1498,LOTE-049,2026-08-30,Produccion,1471.28,54
1499,LOTE-020,2026-01-20,Sanidad,-324.61,53
1500,LOTE-009,2026-02-18,Produccion,628.1,27
1501,LOTE-014,2026-12-06,Formacion,604.03,65
1502,LOTE-016,2026-05-01,Formacion,1336.25,17
1503,LOTE-019,2026-10-30,Sanidad,1418.22,57
1504,LOTE-006,2026-11-06,Sanidad,297.31,117
1505,LOTE-001,2026-11-28,Rejuvenecimiento,1828.33,50
1506,LOTE-024,2026-07-22,Produccion,1105.35,66
1507,LOTE-007,2026-04-04,Produccion,1804.19,37
1508,LOTE-022,2026-07-13,Sanidad,107.48,20
1509,LOTE-040,2026-02-03,Produccion,1261.21,70
1510,LOTE-013,2026-11-09,Rejuvenecimiento,1838.53,115
1511,LOTE-037,2026-08-14,Rejuvenecimiento,1096.28,116
1512,LOTE-009,2026-01-24,Formacion,809.22,84
1513,LOTE-017,2026-05-10,Formacion,1894.94,55
1514,LOTE-027,2026-06-17,Sanidad,1422.66,119
1515,LOTE-037,2026-11-16,Formacion,1803.79,39
1516,LOTE-025,2026-01-10,Produccion,1709.03,12
1517,LOTE-011,2026-12-16,Rejuvenecimiento,612.01,80
1518,LOTE-029,2026-07-24,Formacion,514.3,88
1519,LOTE-027,2026-06-09,Sanidad,1483.76,67
1520,LOTE-007,2026-01-05,Sanidad,1282.99,87
1521,LOTE-019,2026-07-14,Rejuvenecimiento,1888.35,64
1522,LOTE-045,2026-05-04,Sanidad,504.65,15
1523,LOTE-004,2026-07-17,Produccion,679.71,94
1524,LOTE-010,2026-04-02,Sanidad,N/A,
1525,LOTE-037,2026-07-21,Produccion,696.98,56
1526,LOTE-036,2026-04-17,Produccion,566.71,107
1527,LOTE-015,2026-04-02,Produccion,1143.56,76
1528,LOTE-011,2026-02-09,Produccion,1249.19,74
1529,LOTE-017,2026-10-22,Sanidad,1716.53,65
1530,LOTE-049,2026-06-23,Formacion,746.42,97
1531,LOTE-012,2026-02-27,Sanidad,4900.47,-5
1532,LOTE-029,2026-06-07,Sanidad,472.82,88
1533,LOTE-012,2026-10-09,Rejuvenecimiento,235.72,28
1534,LOTE-047,2026-11-29,Sanidad,1114.96,87
1535,LOTE-039,2026-10-30,Produccion,175.61,78
1536,LOTE-017,2026-08-15,Sanidad,946.69,11
1537,LOTE-004,2026-04-10,Sanidad,1620.33,50
1538,LOTE-036,2026-08-18,Formacion,801.18,45
1539,LOTE-037,2026-07-15,Rejuvenecimiento,1980.76,67
1540,LOTE-018,2026-03-02,Rejuvenecimiento,679.89,55
1541,LOTE-017,2026-03-06,Formacion,1608.3,45
1542,LOTE-028,2026-04-22,Sanidad,1224.34,65
1543,LOTE-026,2026-10-13,Sanidad,1186.54,65
1544,LOTE-031,2026-09-03,Rejuvenecimiento,1806.45,83
1545,LOTE-038,2026-06-15,Sanidad,1424.26,71
1546,LOTE-043,2026-10-25,Formacion,1662.65,53
1547,LOTE-027,2026-07-20,Formacion,1726.36,16
1548,LOTE-031,2026-08-02,Rejuvenecimiento,879.09,80
1549,LOTE-018,2026-07-20,Sanidad,977.08,93
1550,LOTE-023,2026-07-27,Sanidad,937.33,105
1551,LOTE-028,2026-03-11,Sanidad,904.0,61
1552,LOTE-032,2026-11-19,Sanidad,854.83,63
1553,LOTE-028,2026-03-26,Produccion,1104.81,118
1554,LOTE-039,2026-09-25,Rejuvenecimiento,68.69,14
1555,LOTE-048,2026-05-01,Rejuvenecimiento,1421.75,33
1556,LOTE-050,2026-07-01,Rejuvenecimiento,1232.31,79
1557,LOTE-038,2026-04-24,Produccion,1478.94,28
1558,LOTE-016,2026-08-09,Rejuvenecimiento,1284.77,4
1559,LOTE-030,2026-01-23,Formacion,611.21,97
1560,LOTE-006,2026-07-08,Formacion,1677.58,40
1561,LOTE-026,2026-04-20,Rejuvenecimiento,1773.23,12
1562,LOTE-003,2026-05-24,Rejuvenecimiento,141.97,54
1563,LOTE-039,2026-01-20,Produccion,995.06,112
1564,LOTE-026,2026-08-26,Formacion,374.54,55
1565,LOTE-050,2026-11-10,Formacion,1938.09,61
1566,LOTE-014,2026-07-15,Sanidad,764.14,8
1567,LOTE-040,2026-04-20,Sanidad,655.45,60
1568,LOTE-030,2026-09-26,Sanidad,1869.45,7
1569,LOTE-024,2026-01-11,Produccion,1972.41,50
1570,LOTE-043,2026-01-28,Rejuvenecimiento,1273.77,99
1571,LOTE-039,2026-06-22,Sanidad,324.92,49
1572,LOTE-002,2026-02-18,Rejuvenecimiento,143.31,86
1573,LOTE-017,2026-05-15,Rejuvenecimiento,268.91,10
1574,LOTE-041,2026-11-02,Formacion,817.98,73
1575,LOTE-031,2026-03-27,Rejuvenecimiento,1943.7,84
1576,LOTE-040,2026-07-05,Produccion,326.84,36
1577,LOTE-017,2026-02-10,Produccion,1657.24,52
1578,LOTE-007,2026-10-21,Produccion,520.23,38
1579,LOTE-004,2026-01-27,Rejuvenecimiento,1703.02,-5
1580,LOTE-007,2026-06-13,Rejuvenecimiento,1054.09,61
1581,LOTE-029,2026-01-17,Formacion,1416.48,70
1582,LOTE-008,2026-12-29,Sanidad,908.85,96
1583,LOTE-020,2026-12-13,Formacion,1971.12,24
1584,LOTE-001,2026-04-17,Sanidad,135.92,44
1585,LOTE-023,2026-06-03,Rejuvenecimiento,1095.69,104
1586,LOTE-015,2026-09-15,Produccion,1976.58,1
1587,LOTE-032,2026-03-20,Formacion,826.93,45
1588,LOTE-046,2026-06-09,Produccion,1498.04,47
1589,LOTE-007,2026-05-30,Produccion,1115.41,68
1590,LOTE-033,2026-10-12,Produccion,664.34,93
1591,LOTE-005,2026-11-06,Produccion,1544.27,77
1592,LOTE-019,2026-07-21,Rejuvenecimiento,1898.83,84
1593,LOTE-048,2026-04-02,Produccion,1948.6,68
1594,LOTE-035,2026-08-04,Formacion,1421.0,7
1595,LOTE-022,2026-07-24,Formacion,579.04,34
1596,LOTE-006,2026-09-21,Produccion,1832.31,22
1597,LOTE-013,2026-09-29,Sanidad,1452.1,77
1598,LOTE-002,2026-10-23,Rejuvenecimiento,1232.42,57
1599,LOTE-033,2026-02-13,Sanidad,388.63,26
1600,LOTE-045,2026-04-30,Rejuvenecimiento,1711.88,29
1601,LOTE-029,2026-04-10,Formacion,490.26,27
1602,LOTE-008,2026-04-20,Formacion,1801.06,47
1603,LOTE-012,2026-03-14,Produccion,1690.47,42
1604,LOTE-047,2026-11-19,Formacion,333.23,11
1605,LOTE-032,2026-03-03,Formacion,1181.8,6
1606,LOTE-046,2026-08-25,Rejuvenecimiento,1463.14,6
1607,LOTE-026,2026-07-23,Sanidad,1780.1,61
1608,LOTE-031,2026-09-01,Produccion,1792.86,26
1609,LOTE-037,2026-08-05,Sanidad,1024.75,119
1610,LOTE-005,2026-09-02,Rejuvenecimiento,1173.22,108
1611,LOTE-012,2026-11-25,Produccion,1454.32,18
1612,LOTE-043,2026-01-15,Formacion,1800.91,68
1613,LOTE-017,2026-11-12,Sanidad,126.43,31
1614,LOTE-050,2026-10-25,Sanidad,617.92,11
1615,LOTE-042,2026-03-05,Formacion,353.41,88
1616,LOTE-011,2026-11-17,Formacion,1170.52,105
1617,LOTE-044,2026-09-10,Produccion,483.06,12
1618,LOTE-020,2026-01-15,Produccion,152.22,113
1619,LOTE-013,2026-09-03,Formacion,1601.06,118
1620,LOTE-040,2026-06-09,Rejuvenecimiento,858.42,53
1621,LOTE-015,2026-10-27,Produccion,1935.86,101
1622,LOTE-009,2026-08-01,Sanidad,651.37,108
1623,LOTE-024,2026-04-14,Produccion,1708.43,1
1624,LOTE-038,2026-05-10,Sanidad,1680.24,65
1625,LOTE-046,2026-11-20,Sanidad,872.75,13
1626,LOTE-046,2026-05-20,Rejuvenecimiento,134.43,106
1627,LOTE-045,2026-07-11,Rejuvenecimiento,834.65,83
1628,LOTE-043,2026-06-18,Formacion,1288.44,-5
1629,LOTE-037,2026-05-29,Rejuvenecimiento,95.92,67
1630,LOTE-005,2026-05-08,Rejuvenecimiento,1098.34,17
1631,LOTE-034,2026-11-19,Produccion,762.92,12
1632,LOTE-028,2026-05-26,Rejuvenecimiento,773.69,68
1633,LOTE-023,2026-06-23,Sanidad,1138.33,103
1634,LOTE-026,2026-09-10,Produccion,1992.14,80
1635,LOTE-016,2026-02-18,Formacion,343.69,38
1636,LOTE-006,2026-07-15,Formacion,139.84,95
1637,LOTE-020,2026-05-04,Produccion,1604.22,111
1638,LOTE-029,2026-07-27,Sanidad,684.09,69
1639,LOTE-002,2026-02-17,Rejuvenecimiento,1966.94,56
1640,LOTE-016,2026-04-16,Rejuvenecimiento,1334.48,70
1641,LOTE-011,2026-11-21,Rejuvenecimiento,147.27,114
1642,LOTE-007,2026-03-05,Produccion,742.36,64
1643,LOTE-018,2026-05-14,Formacion,1474.46,78
1644,LOTE-044,2026-04-15,Formacion,1486.97,28
1645,LOTE-015,2026-01-03,Produccion,390.58,25
1646,LOTE-039,2026-11-10,Rejuvenecimiento,512.91,93
1647,LOTE-011,2026-01-14,Rejuvenecimiento,1144.15,69
1648,LOTE-004,2026-08-08,Sanidad,1345.85,1
1649,LOTE-013,2026-02-10,Produccion,1241.18,100
1650,LOTE-004,2026-11-02,Produccion,300.08,116
1651,LOTE-050,2026-08-21,Sanidad,884.7,38
1652,LOTE-033,2026-02-06,Formacion,1066.69,79
1653,LOTE-045,2026-04-22,Formacion,950.76,41
1654,LOTE-002,2026-12-15,Formacion,949.36,54
1655,LOTE-037,2026-06-22,Formacion,N/A,
1656,LOTE-005,2026-01-03,Formacion,126.86,30
1657,LOTE-009,2026-09-18,Formacion,981.12,51
1658,LOTE-013,2026-08-26,Produccion,1076.7,104
1659,LOTE-017,2026-03-09,Produccion,1923.97,101
1660,LOTE-010,2026-11-19,Rejuvenecimiento,579.67,36
1661,LOTE-037,2026-11-13,Produccion,57.34,1
1662,LOTE-040,2026-01-31,Rejuvenecimiento,144.77,33
1663,LOTE-016,2026-10-20,Rejuvenecimiento,1617.65,51
1664,LOTE-018,2026-12-12,Produccion,685.42,96
1665,LOTE-049,2026-03-10,Formacion,374.64,19
1666,LOTE-046,2026-11-12,Produccion,1966.89,78
1667,LOTE-022,2026-11-08,Produccion,198.0,89
1668,LOTE-042,2026-11-13,Formacion,1012.87,17
1669,LOTE-005,2026-07-10,Produccion,1067.78,118
1670,LOTE-013,2026-01-20,Formacion,1813.91,52
1671,LOTE-008,2026-07-24,Sanidad,645.22,98
1672,LOTE-013,2026-08-30,Formacion,200.55,11
1673,LOTE-041,2026-07-23,Produccion,1080.93,29
1674,LOTE-014,2026-03-18,Sanidad,1364.67,112
1675,LOTE-028,2026-08-13,Sanidad,622.18,86
1676,LOTE-004,2026-09-06,Sanidad,776.26,37
1677,LOTE-001,2026-03-29,Produccion,1082.7,97
1678,LOTE-011,2026-12-28,Sanidad,567.84,45
1679,LOTE-003,2026-09-21,Rejuvenecimiento,1037.57,63
1680,LOTE-005,2026-03-28,Produccion,553.29,26
1681,LOTE-024,2026-04-18,Formacion,1190.61,86
1682,LOTE-031,2026-05-04,Formacion,902.09,23
1683,LOTE-044,2026-09-21,Rejuvenecimiento,1081.37,43
1684,LOTE-039,2026-01-24,Rejuvenecimiento,389.85,91
1685,LOTE-027,2026-11-30,Rejuvenecimiento,1228.0,18
1686,LOTE-005,2026-06-22,Rejuvenecimiento,267.38,99
1687,LOTE-022,2026-01-14,Rejuvenecimiento,502.24,85
1688,LOTE-041,2026-05-21,Formacion,175.64,63
1689,LOTE-029,2026-12-09,Rejuvenecimiento,1283.03,25
1690,LOTE-018,2026-09-06,Produccion,823.97,11
1691,LOTE-031,2026-04-10,Produccion,1955.93,82
1692,LOTE-026,2026-09-16,Sanidad,1339.5,113
1693,LOTE-028,2026-11-30,Formacion,811.12,22
1694,LOTE-040,2026-12-27,Produccion,1492.22,84
1695,LOTE-014,2026-12-31,Sanidad,1682.91,108
1696,LOTE-001,2026-09-16,Rejuvenecimiento,1921.31,98
1697,LOTE-014,2026-05-16,Produccion,574.89,1
1698,LOTE-040,2026-01-20,Rejuvenecimiento,1656.64,97
1699,LOTE-021,2026-12-28,Sanidad,299.94,66
1700,LOTE-029,2026-10-29,Rejuvenecimiento,1018.45,72
1701,LOTE-005,2026-05-29,Formacion,1300.92,73
1702,LOTE-021,2026-10-02,Rejuvenecimiento,1349.78,23
1703,LOTE-028,2026-03-15,Formacion,1333.88,90
1704,LOTE-008,2026-08-13,Rejuvenecimiento,561.25,67
1705,LOTE-048,2026-08-26,Sanidad,736.93,84
1706,LOTE-016,2026-02-07,Sanidad,-211.48,33
1707,LOTE-009,2026-07-25,Produccion,397.07,53
1708,LOTE-032,2026-10-07,Sanidad,1721.1,61
1709,LOTE-040,2026-08-25,Sanidad,136.31,30
1710,LOTE-033,2026-08-10,Rejuvenecimiento,842.38,1
1711,LOTE-006,2026-06-22,Rejuvenecimiento,336.69,9
1712,LOTE-018,2026-10-07,Formacion,682.66,40
1713,LOTE-016,2026-02-10,Sanidad,1672.38,5
1714,LOTE-024,2026-05-22,Formacion,1644.12,5
1715,LOTE-012,2026-05-27,Rejuvenecimiento,394.33,79
1716,LOTE-002,2026-04-13,Produccion,182.66,104
1717,LOTE-023,2026-05-10,Formacion,102.7,35
1718,LOTE-011,2026-05-20,Formacion,712.25,107
1719,LOTE-011,2026-01-05,Produccion,366.4,86
1720,LOTE-033,2026-12-26,Produccion,944.37,91
1721,LOTE-005,2026-12-04,Sanidad,434.48,64
1722,LOTE-037,2026-09-23,Produccion,253.59,32
1723,LOTE-033,2026-09-28,Produccion,1051.26,77
1724,LOTE-047,2026-05-10,Rejuvenecimiento,341.92,57
1725,LOTE-011,2026-07-31,Rejuvenecimiento,1835.65,108
1726,LOTE-031,2026-05-19,Sanidad,1908.75,106
1727,LOTE-008,2026-10-04,Sanidad,956.02,49
1728,LOTE-013,2026-03-06,Formacion,963.92,3
1729,LOTE-050,2026-04-01,Formacion,4290.06,-5
1730,LOTE-045,2026-03-01,Produccion,1636.07,102
1731,LOTE-015,2026-11-16,Sanidad,52.47,35
1732,LOTE-027,2026-07-31,Sanidad,96.22,69
1733,LOTE-049,2026-06-22,Sanidad,1693.28,56
1734,LOTE-017,2026-01-21,Formacion,1934.02,26
1735,LOTE-028,2026-04-27,Formacion,1505.58,96
1736,LOTE-004,2026-07-26,Produccion,78.05,100
1737,LOTE-017,2026-06-01,Sanidad,1674.45,2
1738,LOTE-021,2026-04-29,Rejuvenecimiento,1109.97,4
1739,LOTE-032,2026-11-19,Rejuvenecimiento,1026.83,64
1740,LOTE-003,2026-08-17,Rejuvenecimiento,1265.13,72
1741,LOTE-018,2026-02-04,Rejuvenecimiento,1540.34,27
1742,LOTE-030,2026-04-26,Sanidad,1919.31,94
1743,LOTE-039,2026-05-04,Sanidad,535.77,73
1744,LOTE-018,2026-12-26,Sanidad,1829.55,6
1745,LOTE-033,2026-03-05,Sanidad,247.71,24
1746,LOTE-049,2026-10-27,Produccion,649.92,105
1747,LOTE-036,2026-02-25,Produccion,1261.63,63
1748,LOTE-026,2026-10-31,Rejuvenecimiento,1867.05,72
1749,LOTE-002,2026-06-29,Sanidad,3232.32,-5
1750,LOTE-036,2026-03-28,Formacion,280.99,38
1751,LOTE-018,2026-11-16,Produccion,1665.98,94
1752,LOTE-029,2026-06-30,Rejuvenecimiento,448.12,30
1753,LOTE-018,2026-11-21,Sanidad,499.42,32
1754,LOTE-001,2026-09-08,Produccion,521.3,95
1755,LOTE-012,2026-06-10,Formacion,399.81,110
1756,LOTE-011,2026-11-03,Produccion,1969.93,44
1757,LOTE-036,2026-06-07,Produccion,1722.01,92
1758,LOTE-034,2026-11-28,Produccion,361.84,95
1759,LOTE-021,2026-09-06,Formacion,1908.08,37
1760,LOTE-029,2026-07-13,Rejuvenecimiento,1466.65,96
1761,LOTE-005,2026-01-25,Sanidad,2442.82,-5
1762,LOTE-021,2026-05-14,Produccion,977.6,84
1763,LOTE-024,2026-04-04,Formacion,1658.45,71
1764,LOTE-008,2026-03-26,Rejuvenecimiento,202.98,84
1765,LOTE-027,2026-09-24,Sanidad,1806.57,91
1766,LOTE-017,2026-10-20,Rejuvenecimiento,735.1,15
1767,LOTE-018,2026-09-24,Sanidad,279.23,18
1768,LOTE-015,2026-08-29,Produccion,1411.4,27
1769,LOTE-039,2026-08-13,Formacion,1742.66,102
1770,LOTE-009,2026-09-30,Formacion,759.01,69
1771,LOTE-024,2026-01-04,Rejuvenecimiento,966.31,85
1772,LOTE-028,2026-11-28,Produccion,1294.06,16
1773,LOTE-025,2026-11-21,Rejuvenecimiento,-575.36,89
1774,LOTE-004,2026-04-01,Formacion,457.64,99
1775,LOTE-007,2026-11-01,Formacion,150.73,55
1776,LOTE-045,2026-09-16,Formacion,1489.87,45
1777,LOTE-023,2026-02-14,Produccion,1342.71,6
1778,LOTE-034,2026-06-13,Produccion,677.72,103
1779,LOTE-036,2026-11-12,Produccion,548.81,35
1780,LOTE-033,2026-02-06,Formacion,195.76,23
1781,LOTE-018,2026-03-05,Produccion,171.38,56
1782,LOTE-037,2026-08-29,Produccion,135.6,100
1783,LOTE-037,2026-01-05,Sanidad,1516.42,26
1784,LOTE-008,2026-02-03,Rejuvenecimiento,256.76,94
1785,LOTE-046,2026-01-25,Sanidad,514.53,65
1786,LOTE-037,2026-02-12,Formacion,810.93,119
1787,LOTE-012,2026-10-21,Produccion,972.77,39
1788,LOTE-041,2026-12-20,Sanidad,217.66,57
1789,LOTE-015,2026-10-04,Formacion,213.09,116
1790,LOTE-027,2026-08-26,Rejuvenecimiento,532.29,98
1791,LOTE-027,2026-11-01,Formacion,361.52,35
1792,LOTE-044,2026-11-16,Sanidad,1132.13,40
1793,LOTE-035,2026-07-25,Sanidad,1395.17,60
1794,LOTE-046,2026-02-21,Rejuvenecimiento,1199.34,61
1795,LOTE-048,2026-03-18,Produccion,667.0,112
1796,LOTE-005,2026-09-29,Sanidad,1218.18,50
1797,LOTE-001,2026-03-12,Rejuvenecimiento,332.91,119
1798,LOTE-020,2026-10-29,Formacion,1314.41,73
1799,LOTE-017,2026-10-09,Produccion,410.42,94
1800,LOTE-047,2026-09-13,Formacion,1571.41,23
1801,LOTE-004,2026-03-24,Produccion,1313.86,38
1802,LOTE-038,2026-08-25,Rejuvenecimiento,198.21,27
1803,LOTE-041,2026-04-23,Produccion,839.75,104
1804,LOTE-013,2026-09-07,Formacion,1430.43,20
1805,LOTE-035,2026-02-14,Rejuvenecimiento,739.23,113
1806,LOTE-040,2026-08-18,Formacion,575.99,33
1807,LOTE-036,2026-08-30,Sanidad,1641.56,98
1808,LOTE-046,2026-08-26,Sanidad,1409.71,54
1809,LOTE-044,2026-07-20,Produccion,1189.23,12
1810,LOTE-002,2026-11-06,Produccion,N/A,
1811,LOTE-025,2026-07-05,Formacion,1450.3,12
1812,LOTE-013,2026-08-08,Formacion,648.4,43
1813,LOTE-030,2026-04-04,Rejuvenecimiento,1882.97,18
1814,LOTE-018,2026-08-14,Rejuvenecimiento,1692.14,112
1815,LOTE-015,2026-12-09,Rejuvenecimiento,698.49,46
1816,LOTE-024,2026-02-21,Rejuvenecimiento,1853.74,48
1817,LOTE-043,2026-03-20,Sanidad,421.26,56
1818,LOTE-039,2026-10-22,Sanidad,1899.82,70
1819,LOTE-025,2026-06-25,Produccion,261.45,93
1820,LOTE-040,2026-10-10,Formacion,612.64,117
1821,LOTE-016,2026-01-05,Rejuvenecimiento,828.94,119
1822,LOTE-005,2026-07-15,Produccion,648.63,6
1823,LOTE-049,2026-02-20,Sanidad,866.67,106
1824,LOTE-023,2026-03-21,Formacion,1039.66,59
1825,LOTE-022,2026-07-05,Produccion,1743.88,40
1826,LOTE-021,2026-05-18,Rejuvenecimiento,491.79,32
1827,LOTE-024,2026-02-25,Sanidad,1837.56,4
1828,LOTE-028,2026-06-14,Sanidad,118.65,31
1829,LOTE-047,2026-05-26,Formacion,1331.24,24
1830,LOTE-009,2026-11-15,Rejuvenecimiento,1682.45,113
1831,LOTE-029,2026-01-12,Sanidad,1722.66,114
1832,LOTE-029,2026-09-05,Sanidad,634.09,95
1833,LOTE-008,2026-02-07,Sanidad,1666.83,-5
1834,LOTE-014,2026-11-09,Sanidad,476.19,119
1835,LOTE-041,2026-07-20,Rejuvenecimiento,154.11,104
1836,LOTE-050,2026-03-16,Rejuvenecimiento,871.68,12
1837,LOTE-005,2026-06-26,Sanidad,1729.28,93
1838,LOTE-045,2026-08-13,Sanidad,1558.87,41
1839,LOTE-008,2026-11-02,Produccion,944.2,12
1840,LOTE-048,2026-10-04,Produccion,504.71,110
1841,LOTE-042,2026-02-19,Rejuvenecimiento,716.09,45
1842,LOTE-035,2026-06-19,Produccion,1261.02,12
1843,LOTE-034,2026-03-01,Produccion,443.25,96
1844,LOTE-035,2026-10-13,Produccion,868.52,102
1845,LOTE-033,2026-03-02,Sanidad,809.7,20
1846,LOTE-002,2026-10-02,Formacion,1133.82,30
1847,LOTE-007,2026-07-25,Produccion,-385.59,46
1848,LOTE-038,2026-08-04,Rejuvenecimiento,1856.11,44
1849,LOTE-006,2026-06-22,Produccion,120.66,68
1850,LOTE-046,2026-07-03,Rejuvenecimiento,487.36,116
1851,LOTE-034,2026-11-01,Rejuvenecimiento,741.35,78
1852,LOTE-001,2026-06-03,Sanidad,1447.8,79
1853,LOTE-020,2026-12-10,Rejuvenecimiento,187.35,70
1854,LOTE-003,2026-06-23,Sanidad,1520.68,62
1855,LOTE-015,2026-08-31,Formacion,847.36,103
1856,LOTE-035,2026-01-21,Sanidad,731.98,113
1857,LOTE-017,2026-02-22,Sanidad,-159.97,91
1858,LOTE-004,2026-09-22,Produccion,252.76,109
1859,LOTE-022,2026-09-03,Sanidad,1027.48,100
1860,LOTE-003,2026-12-01,Rejuvenecimiento,1573.13,67
1861,LOTE-031,2026-02-03,Formacion,1222.49,88
1862,LOTE-009,2026-03-13,Produccion,1257.37,21
1863,LOTE-037,2026-09-19,Formacion,814.42,7
1864,LOTE-015,2026-02-10,Produccion,1320.48,116
1865,LOTE-025,2026-02-18,Sanidad,1573.59,13
1866,LOTE-021,2026-09-22,Rejuvenecimiento,86.28,69
1867,LOTE-028,2026-04-27,Sanidad,832.18,1
1868,LOTE-026,2026-02-08,Sanidad,961.21,36
1869,LOTE-019,2026-06-22,Produccion,1585.77,62
1870,LOTE-017,2026-12-08,Formacion,1209.63,92
1871,LOTE-038,2026-02-10,Rejuvenecimiento,1716.49,13
1872,LOTE-021,2026-02-20,Formacion,1124.3,5
