ID_Proyeccion,Escenario,Fecha,Valor,Comentario
1332,Pesimista,2026-12-02,424946.23,Ajuste valido para Pesimista
1333,Base,2026-12-03,165381.1,Ajuste valido para Base
1334,Pesimista,2026-01-01,364297.44,Ajuste valido para Pesimista
1335,Base,2026-05-30,93437.98,Ajuste valido para Base
1336,Optimista,2026-03-08,69356.05,Ajuste valido para Optimista
1337,Optimista,2026-02-17,482485.29,Ajuste valido para Optimista
1338,Base,2026-03-18,73430.89,Ajuste valido para Base
1339,Pesimista,2026-12-03,-2505.06,Ajuste manual (Error provocado)
1340,Pesimista,2026-01-25,93584.09,Ajuste valido para Pesimista
1341,Base,2026-06-05,278357.32,Ajuste valido para Base
1342,Optimista,2026-01-31,50402.01,Ajuste valido para Optimista
1343,Base,2026-11-09,42195.43,Ajuste valido para Base
1344,Optimista,2026-06-13,475420.9,Ajuste valido para Optimista
1345,Optimista,2026-02-03,42975.54,Ajuste valido para Optimista
1346,Pesimista,2026-01-12,446857.78,Ajuste valido para Pesimista
1347,Pesimista,2026-10-17,303659.45,Ajuste valido para Pesimista
1348,Base,2026-02-19,229746.56,Ajuste valido para Base
1349,Base,2026-02-10,-2015.23,Ajuste manual (Error provocado)
1350,Pesimista,2026-06-01,498671.05,Ajuste valido para Pesimista
1351,Pesimista,2026-11-15,27863.72,Ajuste valido para Pesimista
1352,Base,2026-06-29,68771.74,Ajuste valido para Base
1353,Optimista,2026-02-09,59976.82,Ajuste valido para Optimista
1354,Base,2026-01-19,187317.39,Ajuste valido para Base
1355,Base,2026-07-31,273306.43,Ajuste valido para Base
1356,Optimista,2026-07-31,70192.62,Ajuste valido para Optimista
1357,Pesimista,2026-06-19,116054.8,Ajuste valido para Pesimista
1358,Base,2026-11-03,79576.52,Ajuste valido para Base
1359,Pesimista,2026-06-29,88077.38,Ajuste valido para Pesimista
1360,Pesimista,2026-12-09,356670.08,Ajuste valido para Pesimista
1361,Base,2026-02-20,195625.89,Ajuste valido para Base
1362,Base,2027-01-01,53860.04,Ajuste valido para Base
1363,Base,2026-01-07,84953.33,Ajuste valido para Base
1364,Pesimista,2026-02-28,340363.42,Ajuste valido para Pesimista
1365,Pesimista,2026-08-08,228660.74,Ajuste valido para Pesimista
1366,Pesimista,2026-03-25,76289.4,Ajuste valido para Pesimista
1367,Base,2026-10-19,340337.83,Ajuste valido para Base
1368,Optimista,2026-05-16,204118.68,Ajuste valido para Optimista
1369,Base,2026-03-04,57582.47,Ajuste valido para Base
1370,Optimista,2026-05-10,328980.73,Ajuste valido para Optimista
1371,Base,2026-09-03,35165.25,Ajuste valido para Base
1372,Pesimista,2026-02-02,63621.72,Ajuste valido para Pesimista
1373,Optimista,2026-11-01,60847.11,Ajuste valido para Optimista
1374,Base,2026-11-09,TextoInvalido,Error tipografico
1375,Pesimista,2026-12-12,328168.11,Ajuste valido para Pesimista
1376,Optimista,2026-02-26,343128.2,Ajuste valido para Optimista
1377,Optimista,2026-09-27,79393.46,Ajuste valido para Optimista
1378,Optimista,2026-08-05,428956.83,Ajuste valido para Optimista
1379,Optimista,2026-06-11,78069.94,Ajuste valido para Optimista
1380,Optimista,2026-05-02,11819.89,Ajuste valido para Optimista
1381,Base,2026-12-20,307961.34,Ajuste valido para Base
1382,Optimista,2026-04-18,43278.58,Ajuste valido para Optimista
1383,Base,2026-03-26,322494.01,Ajuste valido para Base
1384,Optimista,2026-02-22,256533.26,Ajuste valido para Optimista
1385,Optimista,2026-08-13,364108.74,Ajuste valido para Optimista
1386,Optimista,2026-09-09,48921.27,Ajuste valido para Optimista
1387,Base,2026-08-10,367343.73,Ajuste valido para Base
1388,Optimista,2026-07-02,3738.81,Ajuste valido para Optimista
1389,Pesimista,2026-09-02,143562.27,Ajuste valido para Pesimista
1390,Pesimista,2026-05-05,404757.73,Ajuste valido para Pesimista
1391,Pesimista,2026-08-20,468223.43,Ajuste valido para Pesimista
1392,Pesimista,2026-07-01,82288.18,Ajuste valido para Pesimista
1393,Pesimista,2026-09-05,446960.2,Ajuste valido para Pesimista
1394,Base,2026-02-17,222948.04,Ajuste valido para Base
1395,Pesimista,2026-02-05,371653.78,Ajuste valido para Pesimista
1396,Optimista,2026-09-19,492829.57,Ajuste valido para Optimista
1397,Optimista,2026-09-08,323545.52,Ajuste valido para Optimista
1398,Pesimista,2026-02-10,420637.35,Ajuste valido para Pesimista
1399,Base,2026-04-25,339748.12,Ajuste valido para Base
1400,Pesimista,2026-10-24,469498.25,Ajuste valido para Pesimista
1401,Pesimista,2026-04-09,290826.9,Ajuste valido para Pesimista
1402,Base,2026-06-08,317024.61,Ajuste valido para Base
1403,Optimista,2026-03-01,157422.02,Ajuste valido para Optimista
1404,Optimista,2026-01-14,49052.9,Ajuste valido para Optimista
1405,Optimista,2026-12-23,287916.52,Ajuste valido para Optimista
1406,Optimista,2026-05-05,105536.95,Ajuste valido para Optimista
1407,Pesimista,2026-04-26,,Falta valor
1408,Base,2026-09-28,381979.04,Ajuste valido para Base
1409,Base,2026-12-04,794.03,Ajuste valido para Base
1410,Optimista,2026-06-11,143543.29,Ajuste valido para Optimista
1411,Pesimista,2026-06-30,123325.64,Ajuste valido para Pesimista
1412,Optimista,2026-04-05,418609.86,Ajuste valido para Optimista
1413,Pesimista,2026-02-20,-1266.39,Ajuste manual (Error provocado)
1414,Pesimista,2026-01-01,163834.1,Ajuste valido para Pesimista
1415,Base,2026-04-14,64454.16,Ajuste valido para Base
1416,Optimista,2026-08-13,392557.17,Ajuste valido para Optimista
1417,Optimista,2026-04-16,236643.39,Ajuste valido para Optimista
1418,Optimista,2026-07-30,222599.78,Ajuste valido para Optimista
1419,Pesimista,2026-08-03,334874.5,Ajuste valido para Pesimista
1420,Optimista,2026-03-24,244937.92,Ajuste valido para Optimista
1421,Optimista,2026-08-08,452030.53,Ajuste valido para Optimista
1422,Optimista,2026-10-20,373736.64,Ajuste valido para Optimista
1423,Optimista,2026-12-01,336901.19,Ajuste valido para Optimista
1424,Base,2026-05-13,58770.5,Ajuste valido para Base
1425,Pesimista,2026-11-09,364611.4,Ajuste valido para Pesimista
1426,Optimista,2026-05-06,381412.26,Ajuste valido para Optimista
1427,Optimista,2026-02-07,129180.1,Ajuste valido para Optimista
1428,Base,2026-09-08,354329.33,Ajuste valido para Base
1429,Optimista,2026-01-02,362413.78,Ajuste valido para Optimista
1430,Optimista,2026-03-14,3315.53,Ajuste valido para Optimista
1431,Base,2026-11-25,406769.07,Ajuste valido para Base
1432,Base,2026-10-07,179391.12,Ajuste valido para Base
1433,Pesimista,2026-02-08,497860.01,Ajuste valido para Pesimista
1434,Pesimista,2026-12-18,494716.12,Ajuste valido para Pesimista
1435,Optimista,2026-02-15,103691.29,Ajuste valido para Optimista
1436,Pesimista,2026-12-21,342393.01,Ajuste valido para Pesimista
1437,Base,2026-02-13,50743.88,Ajuste valido para Base
1438,Optimista,2026-11-17,23565.5,Ajuste valido para Optimista
1439,Base,2026-03-16,208486.42,Ajuste valido para Base
1440,Pesimista,2026-09-16,374419.11,Ajuste valido para Pesimista
1441,Optimista,2026-09-04,313257.73,Ajuste valido para Optimista
1442,Optimista,2026-10-27,25692.86,Ajuste valido para Optimista
1443,Optimista,2026-01-30,330920.94,Ajuste valido para Optimista
1444,Base,2026-05-22,18930.43,Ajuste valido para Base
1445,Base,2026-08-03,250667.59,Ajuste valido para Base
1446,Pesimista,2026-08-24,422509.87,Ajuste valido para Pesimista
1447,Pesimista,2026-11-13,479370.63,Ajuste valido para Pesimista
1448,Optimista,2026-09-24,456722.04,Ajuste valido para Optimista
1449,Base,2026-10-09,111886.08,Ajuste valido para Base
1450,Pesimista,2026-06-10,274131.24,Ajuste valido para Pesimista
1451,Optimista,2026-08-20,41973.13,Ajuste valido para Optimista
1452,Base,2026-05-02,380424.75,Ajuste valido para Base
1453,Optimista,2026-02-09,356310.3,Ajuste valido para Optimista
1454,Base,2026-07-10,489047.58,Ajuste valido para Base
1455,Base,2026-08-12,168968.69,Ajuste valido para Base
1456,Pesimista,2026-07-12,228250.69,Ajuste valido para Pesimista
1457,Base,2026-05-05,273354.03,Ajuste valido para Base
1458,Optimista,2026-10-09,299503.28,Ajuste valido para Optimista
1459,Base,2026-08-28,450703.57,Ajuste valido para Base
1460,Base,2026-01-11,153822.6,Ajuste valido para Base
1461,Base,2026-02-25,65343.23,Ajuste valido para Base
1462,Optimista,2026-09-24,221894.98,Ajuste valido para Optimista
1463,Pesimista,2026-11-01,308280.21,Ajuste valido para Pesimista
1464,Base,2026-01-31,403604.67,Ajuste valido para Base
1465,Pesimista,2026-12-26,468293.52,Ajuste valido para Pesimista
1466,Base,2026-07-24,385820.36,Ajuste valido para Base
1467,Base,2026-10-06,21395.36,Ajuste valido para Base
1468,Optimista,2026-02-05,330430.06,Ajuste valido para Optimista
1469,Pesimista,2026-08-01,37223.94,Ajuste valido para Pesimista
1470,Base,2026-10-22,TextoInvalido,Error tipografico
1471,Pesimista,2026-12-24,116970.89,Ajuste valido para Pesimista
1472,Base,2026-06-23,428808.45,Ajuste valido para Base
1473,Optimista,2026-01-26,363497.87,Ajuste valido para Optimista
1474,Pesimista,2026-05-14,142407.83,Ajuste valido para Pesimista
1475,Optimista,2026-01-14,261394.6,Ajuste valido para Optimista
1476,Pesimista,2026-07-21,482608.12,Ajuste valido para Pesimista
1477,Pesimista,2026-03-30,326763.55,Ajuste valido para Pesimista
1478,Optimista,2026-05-10,TextoInvalido,Error tipografico
1479,Base,2026-10-21,135374.16,Ajuste valido para Base
1480,Base,2026-04-17,327820.1,Ajuste valido para Base
1481,Optimista,2026-04-13,285421.53,Ajuste valido para Optimista
1482,Base,2026-08-23,344598.19,Ajuste valido para Base
1483,Base,2026-04-19,383648.55,Ajuste valido para Base
1484,Optimista,2026-11-22,97468.72,Ajuste valido para Optimista
1485,Pesimista,2026-11-22,202218.32,Ajuste valido para Pesimista
1486,Base,2026-04-14,436576.73,Ajuste valido para Base
1487,Optimista,2026-07-26,89510.95,Ajuste valido para Optimista
1488,Base,2027-01-01,427688.7,Ajuste valido para Base
1489,Base,2026-02-05,30818.05,Ajuste valido para Base
1490,Base,2026-05-31,126737.68,Ajuste valido para Base
1491,Base,2026-12-26,,Falta valor
1492,Pesimista,2026-06-28,181259.15,Ajuste valido para Pesimista
1493,Pesimista,2026-03-19,302771.56,Ajuste valido para Pesimista
1494,Base,2026-04-04,162840.28,Ajuste valido para Base
1495,Optimista,2026-11-22,83579.3,Ajuste valido para Optimista
1496,Optimista,2026-06-26,401936.38,Ajuste valido para Optimista
1497,Optimista,2026-08-04,476285.53,Ajuste valido para Optimista
1498,Pesimista,2026-11-18,255911.77,Ajuste valido para Pesimista
1499,Optimista,2026-12-28,464741.74,Ajuste valido para Optimista
1500,Optimista,2026-11-21,60814.57,Ajuste valido para Optimista
1501,Optimista,2026-02-28,215838.4,Ajuste valido para Optimista
1502,Pesimista,2026-08-16,269581.3,Ajuste valido para Pesimista
1503,Base,2026-03-16,17315.73,Ajuste valido para Base
1504,Base,2026-11-24,280877.19,Ajuste valido para Base
1505,Optimista,2026-06-07,469333.26,Ajuste valido para Optimista
1506,Base,2026-03-12,335413.73,Ajuste valido para Base
1507,Base,2026-04-20,68003.56,Ajuste valido para Base
1508,Optimista,2026-02-20,35317.98,Ajuste valido para Optimista
1509,Pesimista,2026-02-02,-801.5,Ajuste manual (Error provocado)
1510,Optimista,2026-02-24,427129.09,Ajuste valido para Optimista
1511,Pesimista,2026-06-12,163866.09,Ajuste valido para Pesimista
1512,Base,2026-06-23,159658.98,Ajuste valido para Base
1513,Pesimista,2026-10-01,424609.56,Ajuste valido para Pesimista
1514,Base,2026-03-26,459687.86,Ajuste valido para Base
1515,Base,2026-10-11,347987.83,Ajuste valido para Base
1516,Pesimista,2026-10-12,430884.2,Ajuste valido para Pesimista
1517,Pesimista,2026-11-30,35662.06,Ajuste valido para Pesimista
1518,Optimista,2026-06-27,437199.51,Ajuste valido para Optimista
1519,Optimista,2026-09-28,394786.51,Ajuste valido para Optimista
1520,Pesimista,2026-05-15,290491.99,Ajuste valido para Pesimista
1521,Pesimista,2026-05-16,168295.29,Ajuste valido para Pesimista
1522,Pesimista,2026-03-12,214621.68,Ajuste valido para Pesimista
1523,Pesimista,2026-09-22,188138.25,Ajuste valido para Pesimista
1524,Pesimista,2026-07-18,185575.79,Ajuste valido para Pesimista
1525,Base,2026-02-14,362622.93,Ajuste valido para Base
1526,Pesimista,2026-01-01,108198.88,Ajuste valido para Pesimista
1527,Optimista,2026-03-08,31211.95,Ajuste valido para Optimista
1528,Optimista,2026-01-31,205004.19,Ajuste valido para Optimista
1529,Base,2026-08-19,345461.06,Ajuste valido para Base
1530,Pesimista,2026-04-20,358860.09,Ajuste valido para Pesimista
1531,Pesimista,2026-05-02,416938.53,Ajuste valido para Pesimista
1532,Base,2026-02-04,472873.99,Ajuste valido para Base
1533,Base,2026-07-01,312725.01,Ajuste valido para Base
1534,Pesimista,2026-12-10,182217.85,Ajuste valido para Pesimista
1535,Base,2026-07-12,261684.08,Ajuste valido para Base
1536,Base,2026-08-08,326112.15,Ajuste valido para Base
1537,Pesimista,2026-10-08,-341.66,Ajuste manual (Error provocado)
1538,Optimista,2026-09-18,245778.98,Ajuste valido para Optimista
1539,Base,2026-04-17,36948.91,Ajuste valido para Base
1540,Optimista,2026-01-06,481752.94,Ajuste valido para Optimista
1541,Pesimista,2026-07-19,173631.69,Ajuste valido para Pesimista
1542,Base,2026-09-06,127601.83,Ajuste valido para Base
1543,Pesimista,2026-03-16,9848.59,Ajuste valido para Pesimista
1544,Optimista,2026-11-11,-1784.54,Ajuste manual (Error provocado)
1545,Optimista,2026-08-17,249908.06,Ajuste valido para Optimista
1546,Pesimista,2026-11-01,162617.53,Ajuste valido para Pesimista
1547,Base,2026-03-04,450065.47,Ajuste valido para Base
1548,Base,2026-08-22,267148.77,Ajuste valido para Base
1549,Base,2026-03-29,281544.74,Ajuste valido para Base
1550,Pesimista,2026-08-27,184841.51,Ajuste valido para Pesimista
1551,Optimista,2026-02-13,461089.39,Ajuste valido para Optimista
1552,Base,2026-01-02,474975.5,Ajuste valido para Base
1553,Pesimista,2026-09-05,495531.02,Ajuste valido para Pesimista
1554,Base,2026-06-09,325702.52,Ajuste valido para Base
1555,Optimista,2026-01-13,371013.62,Ajuste valido para Optimista
1556,Optimista,2026-12-03,296512.14,Ajuste valido para Optimista
1557,Pesimista,2026-08-30,382634.03,Ajuste valido para Pesimista
1558,Optimista,2026-08-07,395890.46,Ajuste valido para Optimista
1559,Optimista,2026-04-26,188606.14,Ajuste valido para Optimista
1560,Base,2026-01-04,497717.06,Ajuste valido para Base
1561,Base,2026-03-26,130118.89,Ajuste valido para Base
1562,Base,2026-10-31,194458.74,Ajuste valido para Base
1563,Pesimista,2026-02-01,197331.2,Ajuste valido para Pesimista
1564,Pesimista,2026-03-14,327392.82,Ajuste valido para Pesimista
1565,Optimista,2026-04-26,338016.59,Ajuste valido para Optimista
1566,Optimista,2026-12-06,66192.29,Ajuste valido para Optimista
1567,Optimista,2026-10-11,118340.06,Ajuste valido para Optimista
1568,Optimista,2026-12-07,213375.7,Ajuste valido para Optimista
1569,Pesimista,2026-07-01,405264.15,Ajuste valido para Pesimista
1570,Optimista,2026-01-01,389312.22,Ajuste valido para Optimista
1571,Optimista,2026-06-26,426587.71,Ajuste valido para Optimista
1572,Base,2026-04-19,72437.38,Ajuste valido para Base
1573,Optimista,2026-03-22,244827.05,Ajuste valido para Optimista
1574,Pesimista,2026-11-15,292551.71,Ajuste valido para Pesimista
1575,Base,2026-06-20,263891.3,Ajuste valido para Base
1576,Base,2026-08-04,260969.12,Ajuste valido para Base
1577,Optimista,2026-09-08,77190.51,Ajuste valido para Optimista
1578,Optimista,2026-02-22,55861.49,Ajuste valido para Optimista
1579,Pesimista,2026-11-11,459835.31,Ajuste valido para Pesimista
1580,Base,2026-12-28,276087.49,Ajuste valido para Base
1581,Pesimista,2026-10-30,384156.42,Ajuste valido para Pesimista
1582,Base,2026-12-19,-1554.38,Ajuste manual (Error provocado)
1583,Pesimista,2026-09-07,211674.05,Ajuste valido para Pesimista
1584,Pesimista,2026-10-20,327806.57,Ajuste valido para Pesimista
1585,Pesimista,2026-10-07,153675.29,Ajuste valido para Pesimista
1586,Pesimista,2026-10-02,403079.7,Ajuste valido para Pesimista
1587,Base,2026-07-25,434299.69,Ajuste valido para Base
1588,Optimista,2026-08-12,155439.35,Ajuste valido para Optimista
1589,Optimista,2026-05-28,106560.29,Ajuste valido para Optimista
1590,Pesimista,2026-02-12,474676.52,Ajuste valido para Pesimista
1591,Base,2026-04-14,248412.91,Ajuste valido para Base
1592,Optimista,2026-01-21,462420.16,Ajuste valido para Optimista
1593,Base,2026-09-10,18622.56,Ajuste valido para Base
1594,Pesimista,2026-07-20,262399.73,Ajuste valido para Pesimista
1595,Optimista,2026-05-13,484983.31,Ajuste valido para Optimista
1596,Optimista,2026-09-16,3593.54,Ajuste valido para Optimista
1597,Optimista,2026-05-12,256225.87,Ajuste valido para Optimista
1598,Optimista,2026-12-16,451785.42,Ajuste valido para Optimista
1599,Pesimista,2026-04-17,437505.18,Ajuste valido para Pesimista
1600,Optimista,2026-12-03,307838.34,Ajuste valido para Optimista
1601,Pesimista,2026-01-31,482916.68,Ajuste valido para Pesimista
1602,Base,2026-09-12,92373.45,Ajuste valido para Base
1603,Optimista,2026-07-03,476292.64,Ajuste valido para Optimista
1604,Base,2026-03-03,309691.23,Ajuste valido para Base
1605,Base,2026-07-08,459981.72,Ajuste valido para Base
1606,Base,2026-07-21,392430.5,Ajuste valido para Base
1607,Base,2026-03-07,67620.34,Ajuste valido para Base
1608,Optimista,2026-12-18,134641.11,Ajuste valido para Optimista
1609,Base,2026-12-20,386585.51,Ajuste valido para Base
1610,Pesimista,2026-07-12,45508.64,Ajuste valido para Pesimista
1611,Pesimista,2026-04-26,414466.74,Ajuste valido para Pesimista
1612,Optimista,2026-07-31,110655.47,Ajuste valido para Optimista
1613,Pesimista,2026-01-21,343502.32,Ajuste valido para Pesimista
1614,Pesimista,2026-03-17,129131.68,Ajuste valido para Pesimista
1615,Base,2026-10-05,7330.34,Ajuste valido para Base
1616,Optimista,2026-01-14,397017.43,Ajuste valido para Optimista
1617,Optimista,2026-03-07,40838.3,Ajuste valido para Optimista
1618,Optimista,2026-08-31,327981.75,Ajuste valido para Optimista
1619,Base,2026-06-28,46952.24,Ajuste valido para Base
1620,Optimista,2026-07-17,467967.14,Ajuste valido para Optimista
1621,Optimista,2026-07-03,41209.05,Ajuste valido para Optimista
1622,Base,2026-03-28,130012.37,Ajuste valido para Base
1623,Pesimista,2026-10-12,16316.02,Ajuste valido para Pesimista
1624,Pesimista,2026-12-16,69484.74,Ajuste valido para Pesimista
1625,Pesimista,2026-06-04,438022.06,Ajuste valido para Pesimista
1626,Base,2026-03-02,159446.21,Ajuste valido para Base
1627,Optimista,2026-03-27,402496.42,Ajuste valido para Optimista
1628,Pesimista,2026-11-23,95712.51,Ajuste valido para Pesimista
1629,Pesimista,2026-12-01,6981.92,Ajuste valido para Pesimista
1630,Optimista,2026-11-26,365181.85,Ajuste valido para Optimista
1631,Optimista,2026-05-20,347953.65,Ajuste valido para Optimista
1632,Pesimista,2026-12-13,374177.95,Ajuste valido para Pesimista
1633,Optimista,2026-04-09,368282.43,Ajuste valido para Optimista
1634,Optimista,2026-09-14,266740.88,Ajuste valido para Optimista
1635,Base,2026-05-01,-4521.21,Ajuste manual (Error provocado)
1636,Pesimista,2026-10-29,212857.49,Ajuste valido para Pesimista
1637,Optimista,2026-06-09,49479.96,Ajuste valido para Optimista
1638,Optimista,2026-10-16,361593.3,Ajuste valido para Optimista
1639,Base,2026-10-25,356678.08,Ajuste valido para Base
1640,Optimista,2026-11-05,151299.96,Ajuste valido para Optimista
1641,Pesimista,2026-11-07,367825.07,Ajuste valido para Pesimista
1642,Base,2026-09-27,349662.8,Ajuste valido para Base
1643,Pesimista,2026-04-20,286819.91,Ajuste valido para Pesimista
1644,Pesimista,2026-06-29,118359.32,Ajuste valido para Pesimista
1645,Pesimista,2026-07-17,264324.13,Ajuste valido para Pesimista
1646,Base,2026-10-26,237165.96,Ajuste valido para Base
1647,Pesimista,2026-10-23,262371.04,Ajuste valido para Pesimista
1648,Optimista,2026-06-27,491066.86,Ajuste valido para Optimista
1649,Optimista,2026-06-10,329101.62,Ajuste valido para Optimista
1650,Base,2026-01-08,411447.53,Ajuste valido para Base
1651,Pesimista,2026-08-08,434908.98,Ajuste valido para Pesimista
1652,Base,2026-01-09,194005.21,Ajuste valido para Base
1653,Optimista,2026-11-02,388280.33,Ajuste valido para Optimista
1654,Pesimista,2026-06-24,76286.67,Ajuste valido para Pesimista
1655,Base,2026-04-01,135188.49,Ajuste valido para Base
1656,Base,2026-12-30,215972.05,Ajuste valido para Base
1657,Base,2026-07-13,55817.19,Ajuste valido para Base
1658,Optimista,2026-03-19,73453.23,Ajuste valido para Optimista
1659,Optimista,2026-03-02,19263.25,Ajuste valido para Optimista
1660,Base,2026-07-17,350147.42,Ajuste valido para Base
1661,Base,2026-06-28,280045.36,Ajuste valido para Base
1662,Base,2026-01-08,422458.93,Ajuste valido para Base
1663,Base,2026-07-01,303229.77,Ajuste valido para Base
1664,Pesimista,2026-05-06,50383.01,Ajuste valido para Pesimista
1665,Optimista,2026-11-19,TextoInvalido,Error tipografico
1666,Optimista,2026-10-08,353877.6,Ajuste valido para Optimista
1667,Optimista,2026-10-30,225616.68,Ajuste valido para Optimista
1668,Optimista,2026-01-17,85277.36,Ajuste valido para Optimista
1669,Base,2026-02-03,200121.95,Ajuste valido para Base
1670,Optimista,2026-03-12,268435.45,Ajuste valido para Optimista
1671,Optimista,2026-02-27,7174.58,Ajuste valido para Optimista
1672,Pesimista,2026-02-19,117201.39,Ajuste valido para Pesimista
1673,Base,2026-06-06,90936.1,Ajuste valido para Base
1674,Pesimista,2026-05-22,74824.79,Ajuste valido para Pesimista
1675,Base,2026-11-15,375774.16,Ajuste valido para Base
1676,Optimista,2026-10-26,131267.92,Ajuste valido para Optimista
1677,Pesimista,2026-04-11,120082.71,Ajuste valido para Pesimista
1678,Pesimista,2026-09-04,193527.41,Ajuste valido para Pesimista
1679,Base,2026-09-22,83777.82,Ajuste valido para Base
1680,Optimista,2026-02-28,371044.36,Ajuste valido para Optimista
1681,Optimista,2026-06-22,326537.46,Ajuste valido para Optimista
1682,Optimista,2026-12-12,94616.67,Ajuste valido para Optimista
1683,Base,2026-05-18,462750.42,Ajuste valido para Base
1684,Optimista,2026-04-28,90378.65,Ajuste valido para Optimista
1685,Base,2026-05-27,-4788.25,Ajuste manual (Error provocado)
1686,Pesimista,2026-11-20,436377.39,Ajuste valido para Pesimista
1687,Pesimista,2026-06-22,62412.62,Ajuste valido para Pesimista
1688,Base,2026-12-15,128150.25,Ajuste valido para Base
1689,Base,2026-07-03,478859.05,Ajuste valido para Base
1690,Pesimista,2026-11-04,-4371.83,Ajuste manual (Error provocado)
1691,Pesimista,2026-10-24,53364.34,Ajuste valido para Pesimista
1692,Base,2026-10-31,19084.66,Ajuste valido para Base
1693,Pesimista,2026-05-22,106053.3,Ajuste valido para Pesimista
1694,Base,2026-08-09,364923.1,Ajuste valido para Base
1695,Base,2026-01-06,-637.1,Ajuste manual (Error provocado)
1696,Optimista,2026-07-15,,Falta valor
1697,Pesimista,2026-06-21,95534.92,Ajuste valido para Pesimista
1698,Optimista,2026-07-09,,Falta valor
1699,Pesimista,2026-01-05,18401.53,Ajuste valido para Pesimista
1700,Optimista,2026-09-15,217904.44,Ajuste valido para Optimista
1701,Pesimista,2026-11-16,499199.1,Ajuste valido para Pesimista
1702,Pesimista,2026-10-26,68623.29,Ajuste valido para Pesimista
1703,Optimista,2026-04-18,384055.22,Ajuste valido para Optimista
1704,Optimista,2026-10-23,340306.4,Ajuste valido para Optimista
1705,Pesimista,2026-10-09,218344.14,Ajuste valido para Pesimista
1706,Base,2026-05-20,,Falta valor
1707,Pesimista,2026-01-01,271893.53,Ajuste valido para Pesimista
1708,Pesimista,2026-08-17,451311.86,Ajuste valido para Pesimista
1709,Base,2026-07-11,218641.52,Ajuste valido para Base
1710,Pesimista,2026-11-29,403276.31,Ajuste valido para Pesimista
1711,Pesimista,2026-09-17,149697.23,Ajuste valido para Pesimista
1712,Pesimista,2026-11-20,278162.87,Ajuste valido para Pesimista
1713,Pesimista,2026-08-19,232583.94,Ajuste valido para Pesimista
1714,Optimista,2026-03-07,83175.48,Ajuste valido para Optimista
1715,Base,2026-05-10,147740.18,Ajuste valido para Base
1716,Optimista,2026-08-30,353114.41,Ajuste valido para Optimista
1717,Optimista,2026-04-30,9613.32,Ajuste valido para Optimista
1718,Base,2026-12-20,207903.88,Ajuste valido para Base
1719,Pesimista,2026-03-11,115662.26,Ajuste valido para Pesimista
1720,Optimista,2026-07-21,182686.75,Ajuste valido para Optimista
1721,Optimista,2026-02-02,344386.64,Ajuste valido para Optimista
1722,Optimista,2026-02-03,306896.98,Ajuste valido para Optimista
1723,Pesimista,2026-08-22,432627.69,Ajuste valido para Pesimista
1724,Optimista,2026-10-07,177740.48,Ajuste valido para Optimista
1725,Base,2026-04-12,301211.95,Ajuste valido para Base
1726,Optimista,2026-06-23,164458.9,Ajuste valido para Optimista
1727,Base,2026-04-15,73802.27,Ajuste valido para Base
1728,Pesimista,2026-05-13,267421.18,Ajuste valido para Pesimista
1729,Pesimista,2026-10-22,,Falta valor
1730,Optimista,2026-05-19,465057.79,Ajuste valido para Optimista
1731,Base,2026-05-21,496536.42,Ajuste valido para Base
1732,Optimista,2026-12-01,287963.17,Ajuste valido para Optimista
1733,Optimista,2026-07-23,99073.66,Ajuste valido para Optimista
1734,Optimista,2026-03-17,251610.5,Ajuste valido para Optimista
1735,Base,2026-09-04,175612.66,Ajuste valido para Base
1736,Optimista,2026-05-10,469123.37,Ajuste valido para Optimista
1737,Pesimista,2026-04-10,431677.16,Ajuste valido para Pesimista
1738,Base,2026-06-02,247937.27,Ajuste valido para Base
1739,Base,2026-01-05,194965.85,Ajuste valido para Base
1740,Pesimista,2026-05-17,388226.37,Ajuste valido para Pesimista
1741,Base,2026-08-06,351197.91,Ajuste valido para Base
1742,Pesimista,2026-07-14,1934.73,Ajuste valido para Pesimista
1743,Pesimista,2026-10-07,404786.69,Ajuste valido para Pesimista
1744,Base,2026-02-09,31589.26,Ajuste valido para Base
1745,Base,2026-09-26,176010.43,Ajuste valido para Base
1746,Optimista,2026-02-26,36968.11,Ajuste valido para Optimista
1747,Base,2026-11-01,223098.58,Ajuste valido para Base
1748,Optimista,2026-03-22,419977.71,Ajuste valido para Optimista
1749,Optimista,2026-04-22,398430.6,Ajuste valido para Optimista
1750,Base,2026-03-13,327206.35,Ajuste valido para Base
1751,Pesimista,2026-08-21,2785.96,Ajuste valido para Pesimista
1752,Pesimista,2026-05-13,83221.76,Ajuste valido para Pesimista
1753,Base,2026-01-14,134176.54,Ajuste valido para Base
1754,Pesimista,2026-04-08,248428.07,Ajuste valido para Pesimista
1755,Base,2026-07-10,121541.49,Ajuste valido para Base
1756,Pesimista,2026-05-07,128087.92,Ajuste valido para Pesimista
1757,Pesimista,2026-03-07,-1056.19,Ajuste manual (Error provocado)
1758,Pesimista,2026-06-13,153124.0,Ajuste valido para Pesimista
1759,Optimista,2026-12-07,102228.06,Ajuste valido para Optimista
1760,Base,2026-07-03,183522.21,Ajuste valido para Base
1761,Base,2026-01-20,321997.44,Ajuste valido para Base
1762,Base,2026-12-18,130397.15,Ajuste valido para Base
1763,Base,2026-07-15,107665.94,Ajuste valido para Base
1764,Base,2026-09-09,412353.78,Ajuste valido para Base
